date,train_id,trip_no,delay_minutes,is_weekend
2025-06-06,KMRL-25,9,0.98,0
2025-06-06,KMRL-26,1,0.61,0
2025-06-06,KMRL-26,2,0.31,0
2025-06-06,KMRL-26,3,0.68,0
2025-06-06,KMRL-26,4,0.07,0
2025-06-06,KMRL-26,5,0.38,0
2025-06-06,KMRL-26,6,0.22,0
2025-06-06,KMRL-26,7,0.46,0
2025-06-06,KMRL-26,8,0.41,0
2025-06-06,KMRL-27,1,0.8,0
2025-06-06,KMRL-27,2,0.79,0
2025-06-06,KMRL-27,3,0.43,0
2025-06-06,KMRL-27,4,0.16,0
2025-06-06,KMRL-27,5,0.7,0
2025-06-06,KMRL-27,6,2.72,0
2025-06-06,KMRL-27,7,0.16,0
2025-06-06,KMRL-28,1,0.06,0
2025-06-06,KMRL-28,2,0.25,0
2025-06-06,KMRL-28,3,0.43,0
2025-06-06,KMRL-28,4,0.29,0
2025-06-06,KMRL-28,5,1.44,0
2025-06-06,KMRL-28,6,0.54,0
2025-06-06,KMRL-28,7,0.23,0
2025-06-06,KMRL-29,1,2.4,0
2025-06-06,KMRL-29,2,0.11,0
2025-06-06,KMRL-29,3,0.1,0
2025-06-06,KMRL-29,4,0.23,0
2025-06-06,KMRL-29,5,0.06,0
2025-06-06,KMRL-29,6,1.11,0
2025-06-06,KMRL-29,7,0.3,0
2025-06-06,KMRL-29,8,1.05,0
2025-06-06,KMRL-30,1,5.04,0
2025-06-06,KMRL-30,2,0.95,0
2025-06-06,KMRL-30,3,2.56,0
2025-06-06,KMRL-30,4,2.57,0
2025-06-06,KMRL-30,5,7.18,0
2025-06-06,KMRL-30,6,0.09,0
2025-06-06,KMRL-30,7,1.33,0
2025-06-06,KMRL-30,8,7.49,0
2025-06-07,KMRL-1,1,0.42,1
2025-06-07,KMRL-1,2,1.15,1
2025-06-07,KMRL-1,3,1.73,1
2025-06-07,KMRL-1,4,1.36,1
2025-06-07,KMRL-1,5,1.45,1
2025-06-07,KMRL-1,6,1.43,1
2025-06-07,KMRL-1,7,1.49,1
2025-06-07,KMRL-2,1,0.96,1
2025-06-07,KMRL-2,2,0.61,1
2025-06-07,KMRL-2,3,1.54,1
2025-06-07,KMRL-2,4,1.23,1
2025-06-07,KMRL-2,5,0.4,1
2025-06-07,KMRL-2,6,0.06,1
2025-06-07,KMRL-2,7,1.15,1
2025-06-07,KMRL-2,8,1.74,1
2025-06-07,KMRL-2,9,1.59,1
2025-06-07,KMRL-3,1,0.56,1
2025-06-07,KMRL-3,2,0.68,1
2025-06-07,KMRL-3,3,0.23,1
2025-06-07,KMRL-3,4,0.99,1
2025-06-07,KMRL-3,5,1.4,1
2025-06-07,KMRL-3,6,1.45,1
2025-06-07,KMRL-3,7,1.16,1
2025-06-07,KMRL-3,8,2.49,1
2025-06-07,KMRL-3,9,1.54,1
2025-06-07,KMRL-4,1,0.67,1
2025-06-07,KMRL-4,2,0.88,1
2025-06-07,KMRL-4,3,4.02,1
2025-06-07,KMRL-4,4,1.3,1
2025-06-07,KMRL-4,5,1.28,1
2025-06-07,KMRL-4,6,4.83,1
2025-06-07,KMRL-4,7,1.12,1
2025-06-07,KMRL-4,8,0.61,1
2025-06-07,KMRL-4,9,1.21,1
2025-06-07,KMRL-5,1,1.32,1
2025-06-07,KMRL-5,2,1.69,1
2025-06-07,KMRL-5,3,1.73,1
2025-06-07,KMRL-5,4,2.26,1
2025-06-07,KMRL-5,5,2.18,1
2025-06-07,KMRL-5,6,1.0,1
2025-06-07,KMRL-5,7,0.3,1
2025-06-07,KMRL-5,8,1.35,1
2025-06-07,KMRL-5,9,0.83,1
2025-06-07,KMRL-6,1,0.28,1
2025-06-07,KMRL-6,2,0.45,1
2025-06-07,KMRL-6,3,0.65,1
2025-06-07,KMRL-6,4,3.7,1
2025-06-07,KMRL-6,5,0.68,1
2025-06-07,KMRL-6,6,1.45,1
2025-06-07,KMRL-6,7,1.62,1
2025-06-07,KMRL-6,8,3.18,1
2025-06-07,KMRL-7,1,4.68,1
2025-06-07,KMRL-7,2,5.51,1
2025-06-07,KMRL-7,3,2.38,1
2025-06-07,KMRL-7,4,3.03,1
2025-06-07,KMRL-7,5,2.2,1
2025-06-07,KMRL-7,6,2.14,1
2025-06-07,KMRL-7,7,1.68,1
2025-06-07,KMRL-8,1,0.52,1
2025-06-07,KMRL-8,2,1.92,1
2025-06-07,KMRL-8,3,1.93,1
2025-06-07,KMRL-8,4,2.5,1
2025-06-07,KMRL-8,5,1.46,1
2025-06-07,KMRL-8,6,1.56,1
2025-06-07,KMRL-8,7,1.51,1
2025-06-07,KMRL-8,8,0.58,1
2025-06-07,KMRL-9,1,1.33,1
2025-06-07,KMRL-9,2,3.29,1
2025-06-07,KMRL-9,3,0.87,1
2025-06-07,KMRL-9,4,2.03,1
2025-06-07,KMRL-9,5,3.09,1
2025-06-07,KMRL-9,6,6.92,1
2025-06-07,KMRL-9,7,1.98,1
2025-06-07,KMRL-9,8,4.85,1
2025-06-07,KMRL-10,1,1.69,1
2025-06-07,KMRL-10,2,2.69,1
2025-06-07,KMRL-10,3,2.43,1
2025-06-07,KMRL-10,4,0.48,1
2025-06-07,KMRL-10,5,0.73,1
2025-06-07,KMRL-10,6,2.28,1
2025-06-07,KMRL-10,7,12.98,1
2025-06-07,KMRL-10,8,2.69,1
2025-06-07,KMRL-10,9,0.38,1
2025-06-07,KMRL-11,1,1.01,1
2025-06-07,KMRL-11,2,2.67,1
2025-06-07,KMRL-11,3,1.35,1
2025-06-07,KMRL-11,4,0.87,1
2025-06-07,KMRL-11,5,2.65,1
2025-06-07,KMRL-11,6,0.7,1
2025-06-07,KMRL-11,7,1.48,1
2025-06-07,KMRL-12,1,1.59,1
2025-06-07,KMRL-12,2,1.7,1
2025-06-07,KMRL-12,3,2.89,1
2025-06-07,KMRL-12,4,1.12,1
2025-06-07,KMRL-12,5,1.23,1
2025-06-07,KMRL-12,6,1.75,1
2025-06-07,KMRL-12,7,1.53,1
2025-06-07,KMRL-13,1,2.93,1
2025-06-07,KMRL-13,2,1.17,1
2025-06-07,KMRL-13,3,2.11,1
2025-06-07,KMRL-13,4,0.84,1
2025-06-07,KMRL-13,5,2.4,1
2025-06-07,KMRL-13,6,0.45,1
2025-06-07,KMRL-13,7,3.44,1
2025-06-07,KMRL-13,8,4.97,1
2025-06-07,KMRL-13,9,3.17,1
2025-06-07,KMRL-14,1,0.92,1
2025-06-07,KMRL-14,2,0.47,1
2025-06-07,KMRL-14,3,1.45,1
2025-06-07,KMRL-14,4,1.66,1
2025-06-07,KMRL-14,5,0.44,1
2025-06-07,KMRL-14,6,1.79,1
2025-06-07,KMRL-14,7,1.68,1
2025-06-07,KMRL-14,8,0.7,1
2025-06-07,KMRL-15,1,1.17,1
2025-06-07,KMRL-15,2,1.03,1
2025-06-07,KMRL-15,3,1.51,1
2025-06-07,KMRL-15,4,1.95,1
2025-06-07,KMRL-15,5,1.06,1
2025-06-07,KMRL-15,6,1.59,1
2025-06-07,KMRL-15,7,0.57,1
2025-06-07,KMRL-15,8,2.7,1
2025-06-07,KMRL-16,1,0.22,1
2025-06-07,KMRL-16,2,0.35,1
2025-06-07,KMRL-16,3,1.07,1
2025-06-07,KMRL-16,4,2.79,1
2025-06-07,KMRL-16,5,1.85,1
2025-06-07,KMRL-16,6,1.44,1
2025-06-07,KMRL-16,7,0.22,1
2025-06-07,KMRL-16,8,0.52,1
2025-06-07,KMRL-17,1,1.37,1
2025-06-07,KMRL-17,2,1.5,1
2025-06-07,KMRL-17,3,1.64,1
2025-06-07,KMRL-17,4,1.36,1
2025-06-07,KMRL-17,5,1.01,1
2025-06-07,KMRL-17,6,1.48,1
2025-06-07,KMRL-17,7,2.01,1
2025-06-07,KMRL-18,1,2.19,1
2025-06-07,KMRL-18,2,2.24,1
2025-06-07,KMRL-18,3,1.89,1
2025-06-07,KMRL-18,4,1.35,1
2025-06-07,KMRL-18,5,2.6,1
2025-06-07,KMRL-18,6,2.52,1
2025-06-07,KMRL-18,7,1.87,1
2025-06-07,KMRL-18,8,1.51,1
2025-06-07,KMRL-19,1,0.76,1
2025-06-07,KMRL-19,2,3.35,1
2025-06-07,KMRL-19,3,1.27,1
2025-06-07,KMRL-19,4,3.39,1
2025-06-07,KMRL-19,5,2.76,1
2025-06-07,KMRL-19,6,2.2,1
2025-06-07,KMRL-19,7,4.53,1
2025-06-07,KMRL-19,8,3.61,1
2025-06-07,KMRL-20,1,9.08,1
2025-06-07,KMRL-20,2,0.69,1
2025-06-07,KMRL-20,3,2.77,1
2025-06-07,KMRL-20,4,4.16,1
2025-06-07,KMRL-20,5,0.67,1
2025-06-07,KMRL-20,6,1.28,1
2025-06-07,KMRL-20,7,18.12,1
2025-06-07,KMRL-20,8,2.19,1
2025-06-07,KMRL-21,1,1.59,1
2025-06-07,KMRL-21,2,9.81,1
2025-06-07,KMRL-21,3,2.38,1
2025-06-07,KMRL-21,4,0.76,1
2025-06-07,KMRL-21,5,1.0,1
2025-06-07,KMRL-21,6,1.84,1
2025-06-07,KMRL-21,7,3.85,1
2025-06-07,KMRL-21,8,4.83,1
2025-06-07,KMRL-22,1,1.15,1
2025-06-07,KMRL-22,2,0.36,1
2025-06-07,KMRL-22,3,1.74,1
2025-06-07,KMRL-22,4,0.66,1
2025-06-07,KMRL-22,5,1.13,1
2025-06-07,KMRL-22,6,4.62,1
2025-06-07,KMRL-22,7,2.2,1
2025-06-07,KMRL-22,8,1.17,1
2025-06-07,KMRL-23,1,0.82,1
2025-06-07,KMRL-23,2,2.33,1
2025-06-07,KMRL-23,3,1.98,1
2025-06-07,KMRL-23,4,0.77,1
2025-06-07,KMRL-23,5,1.88,1
2025-06-07,KMRL-23,6,1.74,1
2025-06-07,KMRL-23,7,1.45,1
2025-06-07,KMRL-23,8,0.57,1
2025-06-07,KMRL-23,9,0.92,1
2025-06-07,KMRL-24,1,2.57,1
2025-06-07,KMRL-24,2,0.97,1
2025-06-07,KMRL-24,3,1.29,1
2025-06-07,KMRL-24,4,1.25,1
2025-06-07,KMRL-24,5,3.42,1
2025-06-07,KMRL-24,6,1.14,1
2025-06-07,KMRL-24,7,0.1,1
2025-06-07,KMRL-24,8,3.57,1
2025-06-07,KMRL-24,9,1.32,1
2025-06-07,KMRL-25,1,5.05,1
2025-06-07,KMRL-25,2,1.27,1
2025-06-07,KMRL-25,3,4.73,1
2025-06-07,KMRL-25,4,1.47,1
2025-06-07,KMRL-25,5,1.28,1
2025-06-07,KMRL-25,6,5.21,1
2025-06-07,KMRL-25,7,2.55,1
2025-06-07,KMRL-26,1,2.03,1
2025-06-07,KMRL-26,2,0.72,1
2025-06-07,KMRL-26,3,0.15,1
2025-06-07,KMRL-26,4,1.21,1
2025-06-07,KMRL-26,5,0.63,1
2025-06-07,KMRL-26,6,4.6,1
2025-06-07,KMRL-26,7,1.52,1
2025-06-07,KMRL-27,1,1.57,1
2025-06-07,KMRL-27,2,1.44,1
2025-06-07,KMRL-27,3,2.09,1
2025-06-07,KMRL-27,4,0.64,1
2025-06-07,KMRL-27,5,1.26,1
2025-06-07,KMRL-27,6,1.28,1
2025-06-07,KMRL-27,7,1.06,1
2025-06-07,KMRL-28,1,2.02,1
2025-06-07,KMRL-28,2,3.67,1
2025-06-07,KMRL-28,3,0.59,1
2025-06-07,KMRL-28,4,2.52,1
2025-06-07,KMRL-28,5,3.01,1
2025-06-07,KMRL-28,6,0.82,1
2025-06-07,KMRL-28,7,0.41,1
2025-06-07,KMRL-28,8,1.54,1
2025-06-07,KMRL-29,1,0.88,1
2025-06-07,KMRL-29,2,0.39,1
2025-06-07,KMRL-29,3,0.75,1
2025-06-07,KMRL-29,4,1.77,1
2025-06-07,KMRL-29,5,4.15,1
2025-06-07,KMRL-29,6,1.86,1
2025-06-07,KMRL-29,7,1.24,1
2025-06-07,KMRL-29,8,0.92,1
2025-06-07,KMRL-29,9,1.49,1
2025-06-07,KMRL-30,1,2.23,1
2025-06-07,KMRL-30,2,7.41,1
2025-06-07,KMRL-30,3,3.01,1
2025-06-07,KMRL-30,4,1.48,1
2025-06-07,KMRL-30,5,8.65,1
2025-06-07,KMRL-30,6,5.19,1
2025-06-07,KMRL-30,7,2.98,1
2025-06-07,KMRL-30,8,6.93,1
2025-06-08,KMRL-1,1,1.55,1
2025-06-08,KMRL-1,2,1.35,1
2025-06-08,KMRL-1,3,1.61,1
2025-06-08,KMRL-1,4,0.84,1
2025-06-08,KMRL-1,5,0.68,1
2025-06-08,KMRL-1,6,0.79,1
2025-06-08,KMRL-1,7,3.29,1
2025-06-08,KMRL-1,8,1.25,1
2025-06-08,KMRL-2,1,5.42,1
2025-06-08,KMRL-2,2,1.44,1
2025-06-08,KMRL-2,3,0.79,1
2025-06-08,KMRL-2,4,1.44,1
2025-06-08,KMRL-2,5,1.42,1
2025-06-08,KMRL-2,6,1.12,1
2025-06-08,KMRL-2,7,0.25,1
2025-06-08,KMRL-2,8,1.12,1
2025-06-08,KMRL-3,1,1.48,1
2025-06-08,KMRL-3,2,1.37,1
2025-06-08,KMRL-3,3,0.71,1
2025-06-08,KMRL-3,4,0.72,1
2025-06-08,KMRL-3,5,1.75,1
2025-06-08,KMRL-3,6,1.03,1
2025-06-08,KMRL-3,7,0.24,1
2025-06-08,KMRL-3,8,1.09,1
2025-06-08,KMRL-3,9,1.36,1
2025-06-08,KMRL-4,1,1.39,1
2025-06-08,KMRL-4,2,1.72,1
2025-06-08,KMRL-4,3,1.93,1
2025-06-08,KMRL-4,4,1.14,1
2025-06-08,KMRL-4,5,1.83,1
2025-06-08,KMRL-4,6,0.47,1
2025-06-08,KMRL-4,7,1.13,1
2025-06-08,KMRL-4,8,1.71,1
2025-06-08,KMRL-5,1,0.82,1
2025-06-08,KMRL-5,2,0.85,1
2025-06-08,KMRL-5,3,0.43,1
2025-06-08,KMRL-5,4,1.51,1
2025-06-08,KMRL-5,5,2.03,1
2025-06-08,KMRL-5,6,0.08,1
2025-06-08,KMRL-5,7,1.82,1
2025-06-08,KMRL-5,8,0.98,1
2025-06-08,KMRL-5,9,0.62,1
2025-06-08,KMRL-6,1,1.44,1
2025-06-08,KMRL-6,2,1.32,1
2025-06-08,KMRL-6,3,1.15,1
2025-06-08,KMRL-6,4,1.91,1
2025-06-08,KMRL-6,5,1.33,1
2025-06-08,KMRL-6,6,1.09,1
2025-06-08,KMRL-6,7,1.72,1
2025-06-08,KMRL-6,8,1.77,1
2025-06-08,KMRL-6,9,2.02,1
2025-06-08,KMRL-7,1,1.81,1
2025-06-08,KMRL-7,2,1.9,1
2025-06-08,KMRL-7,3,3.56,1
2025-06-08,KMRL-7,4,0.69,1
2025-06-08,KMRL-7,5,1.31,1
2025-06-08,KMRL-7,6,1.43,1
2025-06-08,KMRL-7,7,0.68,1
2025-06-08,KMRL-8,1,1.27,1
2025-06-08,KMRL-8,2,1.23,1
2025-06-08,KMRL-8,3,1.72,1
2025-06-08,KMRL-8,4,1.41,1
2025-06-08,KMRL-8,5,0.75,1
2025-06-08,KMRL-8,6,2.27,1
2025-06-08,KMRL-8,7,2.78,1
2025-06-08,KMRL-9,1,1.91,1
2025-06-08,KMRL-9,2,1.4,1
2025-06-08,KMRL-9,3,5.42,1
2025-06-08,KMRL-9,4,1.6,1
2025-06-08,KMRL-9,5,1.06,1
2025-06-08,KMRL-9,6,1.38,1
2025-06-08,KMRL-9,7,3.71,1
2025-06-08,KMRL-9,8,1.97,1
2025-06-08,KMRL-10,1,4.21,1
2025-06-08,KMRL-10,2,1.59,1
2025-06-08,KMRL-10,3,2.91,1
2025-06-08,KMRL-10,4,2.21,1
2025-06-08,KMRL-10,5,5.13,1
2025-06-08,KMRL-10,6,2.27,1
2025-06-08,KMRL-10,7,4.6,1
2025-06-08,KMRL-11,1,0.61,1
2025-06-08,KMRL-11,2,1.54,1
2025-06-08,KMRL-11,3,0.85,1
2025-06-08,KMRL-11,4,1.66,1
2025-06-08,KMRL-11,5,3.02,1
2025-06-08,KMRL-11,6,1.35,1
2025-06-08,KMRL-11,7,0.27,1
2025-06-08,KMRL-11,8,0.37,1
2025-06-08,KMRL-12,1,2.33,1
2025-06-08,KMRL-12,2,2.31,1
2025-06-08,KMRL-12,3,0.4,1
2025-06-08,KMRL-12,4,2.12,1
2025-06-08,KMRL-12,5,3.54,1
2025-06-08,KMRL-12,6,2.66,1
2025-06-08,KMRL-12,7,1.07,1
2025-06-08,KMRL-12,8,0.82,1
2025-06-08,KMRL-12,9,2.88,1
2025-06-08,KMRL-13,1,2.9,1
2025-06-08,KMRL-13,2,0.62,1
2025-06-08,KMRL-13,3,1.63,1
2025-06-08,KMRL-13,4,5.28,1
2025-06-08,KMRL-13,5,7.43,1
2025-06-08,KMRL-13,6,2.58,1
2025-06-08,KMRL-13,7,3.92,1
2025-06-08,KMRL-13,8,0.77,1
2025-06-08,KMRL-14,1,3.22,1
2025-06-08,KMRL-14,2,1.74,1
2025-06-08,KMRL-14,3,1.34,1
2025-06-08,KMRL-14,4,2.25,1
2025-06-08,KMRL-14,5,0.51,1
2025-06-08,KMRL-14,6,0.95,1
2025-06-08,KMRL-14,7,1.17,1
2025-06-08,KMRL-14,8,1.47,1
2025-06-08,KMRL-14,9,2.48,1
2025-06-08,KMRL-15,1,1.06,1
2025-06-08,KMRL-15,2,1.51,1
2025-06-08,KMRL-15,3,0.96,1
2025-06-08,KMRL-15,4,0.77,1
2025-06-08,KMRL-15,5,1.2,1
2025-06-08,KMRL-15,6,1.49,1
2025-06-08,KMRL-15,7,1.87,1
2025-06-08,KMRL-15,8,1.5,1
2025-06-08,KMRL-16,1,1.95,1
2025-06-08,KMRL-16,2,1.39,1
2025-06-08,KMRL-16,3,1.36,1
2025-06-08,KMRL-16,4,1.52,1
2025-06-08,KMRL-16,5,0.45,1
2025-06-08,KMRL-16,6,0.63,1
2025-06-08,KMRL-16,7,0.89,1
2025-06-08,KMRL-17,1,0.37,1
2025-06-08,KMRL-17,2,2.18,1
2025-06-08,KMRL-17,3,0.99,1
2025-06-08,KMRL-17,4,1.03,1
2025-06-08,KMRL-17,5,0.54,1
2025-06-08,KMRL-17,6,2.9,1
2025-06-08,KMRL-17,7,1.51,1
2025-06-08,KMRL-17,8,0.68,1
2025-06-08,KMRL-17,9,1.71,1
2025-06-08,KMRL-18,1,1.77,1
2025-06-08,KMRL-18,2,1.65,1
2025-06-08,KMRL-18,3,1.02,1
2025-06-08,KMRL-18,4,1.38,1
2025-06-08,KMRL-18,5,2.35,1
2025-06-08,KMRL-18,6,1.18,1
2025-06-08,KMRL-18,7,0.98,1
2025-06-08,KMRL-19,1,3.89,1
2025-06-08,KMRL-19,2,5.53,1
2025-06-08,KMRL-19,3,2.32,1
2025-06-08,KMRL-19,4,4.09,1
2025-06-08,KMRL-19,5,3.46,1
2025-06-08,KMRL-19,6,1.21,1
2025-06-08,KMRL-19,7,1.31,1
2025-06-08,KMRL-20,1,3.49,1
2025-06-08,KMRL-20,2,3.42,1
2025-06-08,KMRL-20,3,0.76,1
2025-06-08,KMRL-20,4,2.49,1
2025-06-08,KMRL-20,5,0.85,1
2025-06-08,KMRL-20,6,0.42,1
2025-06-08,KMRL-20,7,4.27,1
2025-06-08,KMRL-20,8,12.4,1
2025-06-08,KMRL-21,1,4.6,1
2025-06-08,KMRL-21,2,1.5,1
2025-06-08,KMRL-21,3,0.98,1
2025-06-08,KMRL-21,4,4.41,1
2025-06-08,KMRL-21,5,7.76,1
2025-06-08,KMRL-21,6,2.7,1
2025-06-08,KMRL-21,7,5.27,1
2025-06-08,KMRL-21,8,1.38,1
2025-06-08,KMRL-21,9,2.02,1
2025-06-08,KMRL-22,1,2.81,1
2025-06-08,KMRL-22,2,3.53,1
2025-06-08,KMRL-22,3,0.13,1
2025-06-08,KMRL-22,4,1.69,1
2025-06-08,KMRL-22,5,1.25,1
2025-06-08,KMRL-22,6,1.64,1
2025-06-08,KMRL-22,7,0.5,1
2025-06-08,KMRL-22,8,1.04,1
2025-06-08,KMRL-22,9,1.49,1
2025-06-08,KMRL-23,1,1.33,1
2025-06-08,KMRL-23,2,3.28,1
2025-06-08,KMRL-23,3,1.47,1
2025-06-08,KMRL-23,4,0.39,1
2025-06-08,KMRL-23,5,0.69,1
2025-06-08,KMRL-23,6,1.58,1
2025-06-08,KMRL-23,7,0.86,1
2025-06-08,KMRL-23,8,0.89,1
2025-06-08,KMRL-24,1,0.73,1
2025-06-08,KMRL-24,2,1.71,1
2025-06-08,KMRL-24,3,1.7,1
2025-06-08,KMRL-24,4,1.31,1
2025-06-08,KMRL-24,5,1.07,1
2025-06-08,KMRL-24,6,1.35,1
2025-06-08,KMRL-24,7,0.81,1
2025-06-08,KMRL-25,1,4.06,1
2025-06-08,KMRL-25,2,1.07,1
2025-06-08,KMRL-25,3,0.14,1
2025-06-08,KMRL-25,4,0.71,1
2025-06-08,KMRL-25,5,3.61,1
2025-06-08,KMRL-25,6,4.28,1
2025-06-08,KMRL-25,7,2.52,1
2025-06-08,KMRL-25,8,6.21,1
2025-06-08,KMRL-25,9,2.62,1
2025-06-08,KMRL-26,1,1.04,1
2025-06-08,KMRL-26,2,1.33,1
2025-06-08,KMRL-26,3,2.01,1
2025-06-08,KMRL-26,4,2.02,1
2025-06-08,KMRL-26,5,1.89,1
2025-06-08,KMRL-26,6,1.8,1
2025-06-08,KMRL-26,7,1.34,1
2025-06-08,KMRL-26,8,0.45,1
2025-06-08,KMRL-26,9,2.26,1
2025-06-08,KMRL-27,1,1.17,1
2025-06-08,KMRL-27,2,1.01,1
2025-06-08,KMRL-27,3,1.74,1
2025-06-08,KMRL-27,4,1.92,1
2025-06-08,KMRL-27,5,1.25,1
2025-06-08,KMRL-27,6,1.75,1
2025-06-08,KMRL-27,7,0.84,1
2025-06-08,KMRL-28,1,1.07,1
2025-06-08,KMRL-28,2,2.43,1
2025-06-08,KMRL-28,3,1.52,1
2025-06-08,KMRL-28,4,2.07,1
2025-06-08,KMRL-28,5,0.43,1
2025-06-08,KMRL-28,6,0.85,1
2025-06-08,KMRL-28,7,2.04,1
2025-06-08,KMRL-29,1,1.58,1
2025-06-08,KMRL-29,2,1.75,1
2025-06-08,KMRL-29,3,0.65,1
2025-06-08,KMRL-29,4,1.55,1
2025-06-08,KMRL-29,5,1.57,1
2025-06-08,KMRL-29,6,1.2,1
2025-06-08,KMRL-29,7,0.75,1
2025-06-08,KMRL-30,1,0.45,1
2025-06-08,KMRL-30,2,2.46,1
2025-06-08,KMRL-30,3,5.64,1
2025-06-08,KMRL-30,4,1.18,1
2025-06-08,KMRL-30,5,2.14,1
2025-06-08,KMRL-30,6,4.72,1
2025-06-08,KMRL-30,7,1.48,1
2025-06-09,KMRL-1,1,1.27,0
2025-06-09,KMRL-1,2,0.23,0
2025-06-09,KMRL-1,3,0.12,0
2025-06-09,KMRL-1,4,0.6,0
2025-06-09,KMRL-1,5,0.19,0
2025-06-09,KMRL-1,6,0.37,0
2025-06-09,KMRL-1,7,1.2,0
2025-06-09,KMRL-2,1,0.2,0
2025-06-09,KMRL-2,2,1.31,0
2025-06-09,KMRL-2,3,0.9,0
2025-06-09,KMRL-2,4,0.2,0
2025-06-09,KMRL-2,5,0.6,0
2025-06-09,KMRL-2,6,0.76,0
2025-06-09,KMRL-2,7,0.18,0
2025-06-09,KMRL-3,1,0.13,0
2025-06-09,KMRL-3,2,0.61,0
2025-06-09,KMRL-3,3,0.95,0
2025-06-09,KMRL-3,4,0.5,0
2025-06-09,KMRL-3,5,0.06,0
2025-06-09,KMRL-3,6,2.07,0
2025-06-09,KMRL-3,7,0.95,0
2025-06-09,KMRL-4,1,0.78,0
2025-06-09,KMRL-4,2,0.83,0
2025-06-09,KMRL-4,3,0.41,0
2025-06-09,KMRL-4,4,3.33,0
2025-06-09,KMRL-4,5,0.11,0
2025-06-09,KMRL-4,6,1.08,0
2025-06-09,KMRL-4,7,0.44,0
2025-06-09,KMRL-4,8,1.7,0
2025-06-09,KMRL-5,1,1.01,0
2025-06-09,KMRL-5,2,0.66,0
2025-06-09,KMRL-5,3,2.22,0
2025-06-09,KMRL-5,4,1.95,0
2025-06-09,KMRL-5,5,0.04,0
2025-06-09,KMRL-5,6,0.17,0
2025-06-09,KMRL-5,7,0.9,0
2025-06-09,KMRL-6,1,2.04,0
2025-06-09,KMRL-6,2,0.45,0
2025-06-09,KMRL-6,3,0.03,0
2025-06-09,KMRL-6,4,0.82,0
2025-06-09,KMRL-6,5,0.17,0
2025-06-09,KMRL-6,6,0.64,0
2025-06-09,KMRL-6,7,0.39,0
2025-06-09,KMRL-6,8,0.65,0
2025-06-09,KMRL-7,1,5.39,0
2025-06-09,KMRL-7,2,1.33,0
2025-06-09,KMRL-7,3,0.07,0
2025-06-09,KMRL-7,4,1.74,0
2025-06-09,KMRL-7,5,0.79,0
2025-06-09,KMRL-7,6,3.01,0
2025-06-09,KMRL-7,7,1.27,0
2025-06-09,KMRL-7,8,2.7,0
2025-06-09,KMRL-7,9,4.79,0
2025-06-09,KMRL-8,1,0.36,0
2025-06-09,KMRL-8,2,3.64,0
2025-06-09,KMRL-8,3,0.13,0
2025-06-09,KMRL-8,4,0.83,0
2025-06-09,KMRL-8,5,0.03,0
2025-06-09,KMRL-8,6,0.19,0
2025-06-09,KMRL-8,7,0.8,0
2025-06-09,KMRL-9,1,0.09,0
2025-06-09,KMRL-9,2,0.21,0
2025-06-09,KMRL-9,3,0.69,0
2025-06-09,KMRL-9,4,1.71,0
2025-06-09,KMRL-9,5,0.03,0
2025-06-09,KMRL-9,6,1.32,0
2025-06-09,KMRL-9,7,1.97,0
2025-06-09,KMRL-9,8,1.03,0
2025-06-09,KMRL-10,1,0.25,0
2025-06-09,KMRL-10,2,3.3,0
2025-06-09,KMRL-10,3,3.26,0
2025-06-09,KMRL-10,4,2.47,0
2025-06-09,KMRL-10,5,4.13,0
2025-06-09,KMRL-10,6,0.82,0
2025-06-09,KMRL-10,7,3.97,0
2025-06-09,KMRL-10,8,0.62,0
2025-06-09,KMRL-11,1,0.4,0
2025-06-09,KMRL-11,2,0.06,0
2025-06-09,KMRL-11,3,1.37,0
2025-06-09,KMRL-11,4,0.62,0
2025-06-09,KMRL-11,5,2.83,0
2025-06-09,KMRL-11,6,2.28,0
2025-06-09,KMRL-11,7,5.24,0
2025-06-09,KMRL-11,8,0.09,0
2025-06-09,KMRL-12,1,0.75,0
2025-06-09,KMRL-12,2,0.42,0
2025-06-09,KMRL-12,3,0.61,0
2025-06-09,KMRL-12,4,0.3,0
2025-06-09,KMRL-12,5,0.04,0
2025-06-09,KMRL-12,6,0.98,0
2025-06-09,KMRL-12,7,2.7,0
2025-06-09,KMRL-12,8,0.61,0
2025-06-09,KMRL-12,9,0.32,0
2025-06-09,KMRL-13,1,5.57,0
2025-06-09,KMRL-13,2,0.91,0
2025-06-09,KMRL-13,3,4.92,0
2025-06-09,KMRL-13,4,3.87,0
2025-06-09,KMRL-13,5,1.5,0
2025-06-09,KMRL-13,6,2.26,0
2025-06-09,KMRL-13,7,2.41,0
2025-06-09,KMRL-13,8,2.05,0
2025-06-09,KMRL-14,1,0.14,0
2025-06-09,KMRL-14,2,0.94,0
2025-06-09,KMRL-14,3,0.0,0
2025-06-09,KMRL-14,4,0.99,0
2025-06-09,KMRL-14,5,0.65,0
2025-06-09,KMRL-14,6,0.24,0
2025-06-09,KMRL-14,7,1.3,0
2025-06-09,KMRL-14,8,0.42,0
2025-06-09,KMRL-14,9,0.53,0
2025-06-09,KMRL-15,1,0.02,0
2025-06-09,KMRL-15,2,0.41,0
2025-06-09,KMRL-15,3,0.15,0
2025-06-09,KMRL-15,4,0.26,0
2025-06-09,KMRL-15,5,0.23,0
2025-06-09,KMRL-15,6,0.04,0
